"","LABID","new.fname","Sample","well","plate"
"628","z0196762","z0196762_Mnov_GTseek_025_243_PLT_5_R2.fastq","GTseek_025_384i5_243_PLT_5_196762_R2.fastq","243","5"
"629","z0196765","z0196765_Mnov_GTseek_025_245_PLT_5_R1.fastq","GTseek_025_384i5_245_PLT_5_196765_R1.fastq","245","5"
"630","z0196765","z0196765_Mnov_GTseek_025_245_PLT_5_R2.fastq","GTseek_025_384i5_245_PLT_5_196765_R2.fastq","245","5"
"631","z0196766","z0196766_Mnov_GTseek_025_247_PLT_5_R1.fastq","GTseek_025_384i5_247_PLT_5_196766_R1.fastq","247","5"
"632","z0196766","z0196766_Mnov_GTseek_025_247_PLT_5_R2.fastq","GTseek_025_384i5_247_PLT_5_196766_R2.fastq","247","5"
"633","z0196767","z0196767_Mnov_GTseek_025_249_PLT_5_R1.fastq","GTseek_025_384i5_249_PLT_5_196767_R1.fastq","249","5"
"634","z0196767","z0196767_Mnov_GTseek_025_249_PLT_5_R2.fastq","GTseek_025_384i5_249_PLT_5_196767_R2.fastq","249","5"
"635","z0196768","z0196768_Mnov_GTseek_025_251_PLT_5_R1.fastq","GTseek_025_384i5_251_PLT_5_196768_R1.fastq","251","5"
"636","z0196768","z0196768_Mnov_GTseek_025_251_PLT_5_R2.fastq","GTseek_025_384i5_251_PLT_5_196768_R2.fastq","251","5"
"637","z0196769","z0196769_Mnov_GTseek_025_253_PLT_5_R1.fastq","GTseek_025_384i5_253_PLT_5_196769_R1.fastq","253","5"
"638","z0196769","z0196769_Mnov_GTseek_025_253_PLT_5_R2.fastq","GTseek_025_384i5_253_PLT_5_196769_R2.fastq","253","5"
"639","z0196770","z0196770_Mnov_GTseek_025_255_PLT_5_R1.fastq","GTseek_025_384i5_255_PLT_5_196770_R1.fastq","255","5"
"640","z0196770","z0196770_Mnov_GTseek_025_255_PLT_5_R2.fastq","GTseek_025_384i5_255_PLT_5_196770_R2.fastq","255","5"
"641","z0196772","z0196772_Mnov_GTseek_025_257_PLT_5_R1.fastq","GTseek_025_384i5_257_PLT_5_196772_R1.fastq","257","5"
"642","z0196772","z0196772_Mnov_GTseek_025_257_PLT_5_R2.fastq","GTseek_025_384i5_257_PLT_5_196772_R2.fastq","257","5"
"643","z0196773","z0196773_Mnov_GTseek_025_259_PLT_5_R1.fastq","GTseek_025_384i5_259_PLT_5_196773_R1.fastq","259","5"
"644","z0196773","z0196773_Mnov_GTseek_025_259_PLT_5_R2.fastq","GTseek_025_384i5_259_PLT_5_196773_R2.fastq","259","5"
"645","z0196775","z0196775_Mnov_GTseek_025_261_PLT_5_R1.fastq","GTseek_025_384i5_261_PLT_5_196775_R1.fastq","261","5"
"646","z0196775","z0196775_Mnov_GTseek_025_261_PLT_5_R2.fastq","GTseek_025_384i5_261_PLT_5_196775_R2.fastq","261","5"
"647","z0196777","z0196777_Mnov_GTseek_025_263_PLT_5_R1.fastq","GTseek_025_384i5_263_PLT_5_196777_R1.fastq","263","5"
"648","z0196777","z0196777_Mnov_GTseek_025_263_PLT_5_R2.fastq","GTseek_025_384i5_263_PLT_5_196777_R2.fastq","263","5"
"649","z0196778","z0196778_Mnov_GTseek_025_265_PLT_5_R1.fastq","GTseek_025_384i5_265_PLT_5_196778_R1.fastq","265","5"
"650","z0196778","z0196778_Mnov_GTseek_025_265_PLT_5_R2.fastq","GTseek_025_384i5_265_PLT_5_196778_R2.fastq","265","5"
"651","z0196781","z0196781_Mnov_GTseek_025_267_PLT_5_R1.fastq","GTseek_025_384i5_267_PLT_5_196781_R1.fastq","267","5"
"652","z0196781","z0196781_Mnov_GTseek_025_267_PLT_5_R2.fastq","GTseek_025_384i5_267_PLT_5_196781_R2.fastq","267","5"
"653","z0196792","z0196792_Mnov_GTseek_025_269_PLT_5_R1.fastq","GTseek_025_384i5_269_PLT_5_196792_R1.fastq","269","5"
"654","z0196792","z0196792_Mnov_GTseek_025_269_PLT_5_R2.fastq","GTseek_025_384i5_269_PLT_5_196792_R2.fastq","269","5"
"655","z0196793","z0196793_Mnov_GTseek_025_271_PLT_5_R1.fastq","GTseek_025_384i5_271_PLT_5_196793_R1.fastq","271","5"
"656","z0196793","z0196793_Mnov_GTseek_025_271_PLT_5_R2.fastq","GTseek_025_384i5_271_PLT_5_196793_R2.fastq","271","5"
"657","z0196795","z0196795_Mnov_GTseek_025_273_PLT_5_R1.fastq","GTseek_025_384i5_273_PLT_5_196795_R1.fastq","273","5"
"658","z0196795","z0196795_Mnov_GTseek_025_273_PLT_5_R2.fastq","GTseek_025_384i5_273_PLT_5_196795_R2.fastq","273","5"
"659","z0196800","z0196800_Mnov_GTseek_025_275_PLT_5_R1.fastq","GTseek_025_384i5_275_PLT_5_196800_R1.fastq","275","5"
"660","z0196800","z0196800_Mnov_GTseek_025_275_PLT_5_R2.fastq","GTseek_025_384i5_275_PLT_5_196800_R2.fastq","275","5"
"661","z0196804","z0196804_Mnov_GTseek_025_277_PLT_5_R1.fastq","GTseek_025_384i5_277_PLT_5_196804_R1.fastq","277","5"
"662","z0196804","z0196804_Mnov_GTseek_025_277_PLT_5_R2.fastq","GTseek_025_384i5_277_PLT_5_196804_R2.fastq","277","5"
"663","z0196805","z0196805_Mnov_GTseek_025_279_PLT_5_R1.fastq","GTseek_025_384i5_279_PLT_5_196805_R1.fastq","279","5"
"664","z0196805","z0196805_Mnov_GTseek_025_279_PLT_5_R2.fastq","GTseek_025_384i5_279_PLT_5_196805_R2.fastq","279","5"
"665","z0196806","z0196806_Mnov_GTseek_025_281_PLT_5_R1.fastq","GTseek_025_384i5_281_PLT_5_196806_R1.fastq","281","5"
"666","z0196806","z0196806_Mnov_GTseek_025_281_PLT_5_R2.fastq","GTseek_025_384i5_281_PLT_5_196806_R2.fastq","281","5"
"667","z0196809","z0196809_Mnov_GTseek_025_283_PLT_5_R1.fastq","GTseek_025_384i5_283_PLT_5_196809_R1.fastq","283","5"
"668","z0196809","z0196809_Mnov_GTseek_025_283_PLT_5_R2.fastq","GTseek_025_384i5_283_PLT_5_196809_R2.fastq","283","5"
"669","z0196811","z0196811_Mnov_GTseek_025_285_PLT_5_R1.fastq","GTseek_025_384i5_285_PLT_5_196811_R1.fastq","285","5"
"670","z0196811","z0196811_Mnov_GTseek_025_285_PLT_5_R2.fastq","GTseek_025_384i5_285_PLT_5_196811_R2.fastq","285","5"
"671","z0196812","z0196812_Mnov_GTseek_025_287_PLT_5_R1.fastq","GTseek_025_384i5_287_PLT_5_196812_R1.fastq","287","5"
"672","z0196812","z0196812_Mnov_GTseek_025_287_PLT_5_R2.fastq","GTseek_025_384i5_287_PLT_5_196812_R2.fastq","287","5"
"673","z0196822","z0196822_Mnov_GTseek_025_289_PLT_5_R1.fastq","GTseek_025_384i5_289_PLT_5_196822_R1.fastq","289","5"
"674","z0196822","z0196822_Mnov_GTseek_025_289_PLT_5_R2.fastq","GTseek_025_384i5_289_PLT_5_196822_R2.fastq","289","5"
"675","z0196823","z0196823_Mnov_GTseek_025_291_PLT_5_R1.fastq","GTseek_025_384i5_291_PLT_5_196823_R1.fastq","291","5"
"676","z0196823","z0196823_Mnov_GTseek_025_291_PLT_5_R2.fastq","GTseek_025_384i5_291_PLT_5_196823_R2.fastq","291","5"
"677","z0196824","z0196824_Mnov_GTseek_025_293_PLT_5_R1.fastq","GTseek_025_384i5_293_PLT_5_196824_R1.fastq","293","5"
"678","z0196824","z0196824_Mnov_GTseek_025_293_PLT_5_R2.fastq","GTseek_025_384i5_293_PLT_5_196824_R2.fastq","293","5"
"679","z0196825","z0196825_Mnov_GTseek_025_295_PLT_5_R1.fastq","GTseek_025_384i5_295_PLT_5_196825_R1.fastq","295","5"
"680","z0196825","z0196825_Mnov_GTseek_025_295_PLT_5_R2.fastq","GTseek_025_384i5_295_PLT_5_196825_R2.fastq","295","5"
"681","z0196826","z0196826_Mnov_GTseek_025_297_PLT_5_R1.fastq","GTseek_025_384i5_297_PLT_5_196826_R1.fastq","297","5"
"682","z0196826","z0196826_Mnov_GTseek_025_297_PLT_5_R2.fastq","GTseek_025_384i5_297_PLT_5_196826_R2.fastq","297","5"
"683","z0196829","z0196829_Mnov_GTseek_025_299_PLT_5_R1.fastq","GTseek_025_384i5_299_PLT_5_196829_R1.fastq","299","5"
"684","z0196829","z0196829_Mnov_GTseek_025_299_PLT_5_R2.fastq","GTseek_025_384i5_299_PLT_5_196829_R2.fastq","299","5"
"685","z0196830","z0196830_Mnov_GTseek_025_301_PLT_5_R1.fastq","GTseek_025_384i5_301_PLT_5_196830_R1.fastq","301","5"
"686","z0196830","z0196830_Mnov_GTseek_025_301_PLT_5_R2.fastq","GTseek_025_384i5_301_PLT_5_196830_R2.fastq","301","5"
"687","z0196831","z0196831_Mnov_GTseek_025_303_PLT_5_R1.fastq","GTseek_025_384i5_303_PLT_5_196831_R1.fastq","303","5"
"688","z0196831","z0196831_Mnov_GTseek_025_303_PLT_5_R2.fastq","GTseek_025_384i5_303_PLT_5_196831_R2.fastq","303","5"
"689","z0196832","z0196832_Mnov_GTseek_025_305_PLT_5_R1.fastq","GTseek_025_384i5_305_PLT_5_196832_R1.fastq","305","5"
"690","z0196832","z0196832_Mnov_GTseek_025_305_PLT_5_R2.fastq","GTseek_025_384i5_305_PLT_5_196832_R2.fastq","305","5"
"691","z0196833","z0196833_Mnov_GTseek_025_307_PLT_5_R1.fastq","GTseek_025_384i5_307_PLT_5_196833_R1.fastq","307","5"
"692","z0196833","z0196833_Mnov_GTseek_025_307_PLT_5_R2.fastq","GTseek_025_384i5_307_PLT_5_196833_R2.fastq","307","5"
"693","z0196835","z0196835_Mnov_GTseek_025_309_PLT_5_R1.fastq","GTseek_025_384i5_309_PLT_5_196835_R1.fastq","309","5"
"694","z0196835","z0196835_Mnov_GTseek_025_309_PLT_5_R2.fastq","GTseek_025_384i5_309_PLT_5_196835_R2.fastq","309","5"
"695","z0196839","z0196839_Mnov_GTseek_025_311_PLT_5_R1.fastq","GTseek_025_384i5_311_PLT_5_196839_R1.fastq","311","5"
"696","z0196839","z0196839_Mnov_GTseek_025_311_PLT_5_R2.fastq","GTseek_025_384i5_311_PLT_5_196839_R2.fastq","311","5"
"697","z0196840","z0196840_Mnov_GTseek_025_313_PLT_5_R1.fastq","GTseek_025_384i5_313_PLT_5_196840_R1.fastq","313","5"
"698","z0196840","z0196840_Mnov_GTseek_025_313_PLT_5_R2.fastq","GTseek_025_384i5_313_PLT_5_196840_R2.fastq","313","5"
"699","z0196841","z0196841_Mnov_GTseek_025_315_PLT_5_R1.fastq","GTseek_025_384i5_315_PLT_5_196841_R1.fastq","315","5"
"700","z0196841","z0196841_Mnov_GTseek_025_315_PLT_5_R2.fastq","GTseek_025_384i5_315_PLT_5_196841_R2.fastq","315","5"
"701","z0196842","z0196842_Mnov_GTseek_025_317_PLT_5_R1.fastq","GTseek_025_384i5_317_PLT_5_196842_R1.fastq","317","5"
"702","z0196842","z0196842_Mnov_GTseek_025_317_PLT_5_R2.fastq","GTseek_025_384i5_317_PLT_5_196842_R2.fastq","317","5"
"703","z0196844","z0196844_Mnov_GTseek_025_319_PLT_5_R1.fastq","GTseek_025_384i5_319_PLT_5_196844_R1.fastq","319","5"
"704","z0196844","z0196844_Mnov_GTseek_025_319_PLT_5_R2.fastq","GTseek_025_384i5_319_PLT_5_196844_R2.fastq","319","5"
"705","z0196845","z0196845_Mnov_GTseek_025_321_PLT_5_R1.fastq","GTseek_025_384i5_321_PLT_5_196845_R1.fastq","321","5"
"706","z0196845","z0196845_Mnov_GTseek_025_321_PLT_5_R2.fastq","GTseek_025_384i5_321_PLT_5_196845_R2.fastq","321","5"
"707","z0196846","z0196846_Mnov_GTseek_025_323_PLT_5_R1.fastq","GTseek_025_384i5_323_PLT_5_196846_R1.fastq","323","5"
"708","z0196846","z0196846_Mnov_GTseek_025_323_PLT_5_R2.fastq","GTseek_025_384i5_323_PLT_5_196846_R2.fastq","323","5"
"709","z0196847","z0196847_Mnov_GTseek_025_325_PLT_5_R1.fastq","GTseek_025_384i5_325_PLT_5_196847_R1.fastq","325","5"
"710","z0196847","z0196847_Mnov_GTseek_025_325_PLT_5_R2.fastq","GTseek_025_384i5_325_PLT_5_196847_R2.fastq","325","5"
"711","z0196848","z0196848_Mnov_GTseek_025_327_PLT_5_R1.fastq","GTseek_025_384i5_327_PLT_5_196848_R1.fastq","327","5"
"712","z0196848","z0196848_Mnov_GTseek_025_327_PLT_5_R2.fastq","GTseek_025_384i5_327_PLT_5_196848_R2.fastq","327","5"
"713","z0196850","z0196850_Mnov_GTseek_025_329_PLT_5_R1.fastq","GTseek_025_384i5_329_PLT_5_196850_R1.fastq","329","5"
"714","z0196850","z0196850_Mnov_GTseek_025_329_PLT_5_R2.fastq","GTseek_025_384i5_329_PLT_5_196850_R2.fastq","329","5"
"715","z0196851","z0196851_Mnov_GTseek_025_331_PLT_5_R1.fastq","GTseek_025_384i5_331_PLT_5_196851_R1.fastq","331","5"
"716","z0196851","z0196851_Mnov_GTseek_025_331_PLT_5_R2.fastq","GTseek_025_384i5_331_PLT_5_196851_R2.fastq","331","5"
"717","z0196854","z0196854_Mnov_GTseek_025_333_PLT_5_R1.fastq","GTseek_025_384i5_333_PLT_5_196854_R1.fastq","333","5"
"718","z0196854","z0196854_Mnov_GTseek_025_333_PLT_5_R2.fastq","GTseek_025_384i5_333_PLT_5_196854_R2.fastq","333","5"
"719","z0196858","z0196858_Mnov_GTseek_025_335_PLT_5_R1.fastq","GTseek_025_384i5_335_PLT_5_196858_R1.fastq","335","5"
"720","z0196858","z0196858_Mnov_GTseek_025_335_PLT_5_R2.fastq","GTseek_025_384i5_335_PLT_5_196858_R2.fastq","335","5"
"721","z0196859","z0196859_Mnov_GTseek_025_337_PLT_5_R1.fastq","GTseek_025_384i5_337_PLT_5_196859_R1.fastq","337","5"
"722","z0196859","z0196859_Mnov_GTseek_025_337_PLT_5_R2.fastq","GTseek_025_384i5_337_PLT_5_196859_R2.fastq","337","5"
"723","z0196860","z0196860_Mnov_GTseek_025_339_PLT_5_R1.fastq","GTseek_025_384i5_339_PLT_5_196860_R1.fastq","339","5"
"724","z0196860","z0196860_Mnov_GTseek_025_339_PLT_5_R2.fastq","GTseek_025_384i5_339_PLT_5_196860_R2.fastq","339","5"
"725","z0196861","z0196861_Mnov_GTseek_025_341_PLT_5_R1.fastq","GTseek_025_384i5_341_PLT_5_196861_R1.fastq","341","5"
"726","z0196861","z0196861_Mnov_GTseek_025_341_PLT_5_R2.fastq","GTseek_025_384i5_341_PLT_5_196861_R2.fastq","341","5"
"727","z0196862","z0196862_Mnov_GTseek_025_343_PLT_5_R1.fastq","GTseek_025_384i5_343_PLT_5_196862_R1.fastq","343","5"
"728","z0196862","z0196862_Mnov_GTseek_025_343_PLT_5_R2.fastq","GTseek_025_384i5_343_PLT_5_196862_R2.fastq","343","5"
"729","z0196863","z0196863_Mnov_GTseek_025_345_PLT_5_R1.fastq","GTseek_025_384i5_345_PLT_5_196863_R1.fastq","345","5"
"730","z0196863","z0196863_Mnov_GTseek_025_345_PLT_5_R2.fastq","GTseek_025_384i5_345_PLT_5_196863_R2.fastq","345","5"
"731","z0196864","z0196864_Mnov_GTseek_025_347_PLT_5_R1.fastq","GTseek_025_384i5_347_PLT_5_196864_R1.fastq","347","5"
"732","z0196864","z0196864_Mnov_GTseek_025_347_PLT_5_R2.fastq","GTseek_025_384i5_347_PLT_5_196864_R2.fastq","347","5"
"733","z0196865","z0196865_Mnov_GTseek_025_349_PLT_5_R1.fastq","GTseek_025_384i5_349_PLT_5_196865_R1.fastq","349","5"
"734","z0196865","z0196865_Mnov_GTseek_025_349_PLT_5_R2.fastq","GTseek_025_384i5_349_PLT_5_196865_R2.fastq","349","5"
"735","z0196886","z0196886_Mnov_GTseek_025_351_PLT_5_R1.fastq","GTseek_025_384i5_351_PLT_5_196886_R1.fastq","351","5"
"736","z0196886","z0196886_Mnov_GTseek_025_351_PLT_5_R2.fastq","GTseek_025_384i5_351_PLT_5_196886_R2.fastq","351","5"
"737","z0196887","z0196887_Mnov_GTseek_025_353_PLT_5_R1.fastq","GTseek_025_384i5_353_PLT_5_196887_R1.fastq","353","5"
"738","z0196887","z0196887_Mnov_GTseek_025_353_PLT_5_R2.fastq","GTseek_025_384i5_353_PLT_5_196887_R2.fastq","353","5"
"739","z0196888","z0196888_Mnov_GTseek_025_355_PLT_5_R1.fastq","GTseek_025_384i5_355_PLT_5_196888_R1.fastq","355","5"
"740","z0196888","z0196888_Mnov_GTseek_025_355_PLT_5_R2.fastq","GTseek_025_384i5_355_PLT_5_196888_R2.fastq","355","5"
"741","z0196889","z0196889_Mnov_GTseek_025_357_PLT_5_R1.fastq","GTseek_025_384i5_357_PLT_5_196889_R1.fastq","357","5"
"742","z0196889","z0196889_Mnov_GTseek_025_357_PLT_5_R2.fastq","GTseek_025_384i5_357_PLT_5_196889_R2.fastq","357","5"
"743","z0196890","z0196890_Mnov_GTseek_025_359_PLT_5_R1.fastq","GTseek_025_384i5_359_PLT_5_196890_R1.fastq","359","5"
"744","z0196890","z0196890_Mnov_GTseek_025_359_PLT_5_R2.fastq","GTseek_025_384i5_359_PLT_5_196890_R2.fastq","359","5"
"745","z0196891","z0196891_Mnov_GTseek_025_361_PLT_5_R1.fastq","GTseek_025_384i5_361_PLT_5_196891_R1.fastq","361","5"
"746","z0196891","z0196891_Mnov_GTseek_025_361_PLT_5_R2.fastq","GTseek_025_384i5_361_PLT_5_196891_R2.fastq","361","5"
"747","z0196736","z0196736_Mnov_GTseek_025_363_PLT_5_R1.fastq","GTseek_025_384i5_363_PLT_5_196736_R1.fastq","363","5"
"748","z0196736","z0196736_Mnov_GTseek_025_363_PLT_5_R2.fastq","GTseek_025_384i5_363_PLT_5_196736_R2.fastq","363","5"
"749","z0196748","z0196748_Mnov_GTseek_025_365_PLT_5_R1.fastq","GTseek_025_384i5_365_PLT_5_196748_R1.fastq","365","5"
"750","z0196748","z0196748_Mnov_GTseek_025_365_PLT_5_R2.fastq","GTseek_025_384i5_365_PLT_5_196748_R2.fastq","365","5"
"751","z0196753","z0196753_Mnov_GTseek_025_367_PLT_5_R1.fastq","GTseek_025_384i5_367_PLT_5_196753_R1.fastq","367","5"
"752","z0196753","z0196753_Mnov_GTseek_025_367_PLT_5_R2.fastq","GTseek_025_384i5_367_PLT_5_196753_R2.fastq","367","5"
"753","z0196770","z0196770_Mnov_GTseek_025_369_PLT_5_R1.fastq","GTseek_025_384i5_369_PLT_5_196770_R1.fastq","369","5"
"754","z0196770","z0196770_Mnov_GTseek_025_369_PLT_5_R2.fastq","GTseek_025_384i5_369_PLT_5_196770_R2.fastq","369","5"
"755","z0196792","z0196792_Mnov_GTseek_025_371_PLT_5_R1.fastq","GTseek_025_384i5_371_PLT_5_196792_R1.fastq","371","5"
"756","z0196792","z0196792_Mnov_GTseek_025_371_PLT_5_R2.fastq","GTseek_025_384i5_371_PLT_5_196792_R2.fastq","371","5"
"757","z0196809","z0196809_Mnov_GTseek_025_373_PLT_5_R1.fastq","GTseek_025_384i5_373_PLT_5_196809_R1.fastq","373","5"
"758","z0196809","z0196809_Mnov_GTseek_025_373_PLT_5_R2.fastq","GTseek_025_384i5_373_PLT_5_196809_R2.fastq","373","5"
"759","z0196825","z0196825_Mnov_GTseek_025_375_PLT_5_R1.fastq","GTseek_025_384i5_375_PLT_5_196825_R1.fastq","375","5"
"760","z0196825","z0196825_Mnov_GTseek_025_375_PLT_5_R2.fastq","GTseek_025_384i5_375_PLT_5_196825_R2.fastq","375","5"
"761","z0196840","z0196840_Mnov_GTseek_025_377_PLT_5_R1.fastq","GTseek_025_384i5_377_PLT_5_196840_R1.fastq","377","5"
"762","z0196840","z0196840_Mnov_GTseek_025_377_PLT_5_R2.fastq","GTseek_025_384i5_377_PLT_5_196840_R2.fastq","377","5"
"763","z0196845","z0196845_Mnov_GTseek_025_379_PLT_5_R1.fastq","GTseek_025_384i5_379_PLT_5_196845_R1.fastq","379","5"
"764","z0196845","z0196845_Mnov_GTseek_025_379_PLT_5_R2.fastq","GTseek_025_384i5_379_PLT_5_196845_R2.fastq","379","5"
"765","z0196860","z0196860_Mnov_GTseek_025_381_PLT_5_R1.fastq","GTseek_025_384i5_381_PLT_5_196860_R1.fastq","381","5"
"766","z0196860","z0196860_Mnov_GTseek_025_381_PLT_5_R2.fastq","GTseek_025_384i5_381_PLT_5_196860_R2.fastq","381","5"
"767","z0196890","z0196890_Mnov_GTseek_025_383_PLT_5_R1.fastq","GTseek_025_384i5_383_PLT_5_196890_R1.fastq","383","5"
"768","z0196890","z0196890_Mnov_GTseek_025_383_PLT_5_R2.fastq","GTseek_025_384i5_383_PLT_5_196890_R2.fastq","383","5"
"769","z0196892","z0196892_Mnov_GTseek_026_001_PLT_6_R1.fastq","GTseek_026_384i5_001_PLT_6_196892_R1.fastq","001","6"
"770","z0196892","z0196892_Mnov_GTseek_026_001_PLT_6_R2.fastq","GTseek_026_384i5_001_PLT_6_196892_R2.fastq","001","6"
"771","z0196894","z0196894_Mnov_GTseek_026_003_PLT_6_R1.fastq","GTseek_026_384i5_003_PLT_6_196894_R1.fastq","003","6"
"772","z0196894","z0196894_Mnov_GTseek_026_003_PLT_6_R2.fastq","GTseek_026_384i5_003_PLT_6_196894_R2.fastq","003","6"
"773","z0196895","z0196895_Mnov_GTseek_026_005_PLT_6_R1.fastq","GTseek_026_384i5_005_PLT_6_196895_R1.fastq","005","6"
"774","z0196895","z0196895_Mnov_GTseek_026_005_PLT_6_R2.fastq","GTseek_026_384i5_005_PLT_6_196895_R2.fastq","005","6"
"775","z0197658","z0197658_Mnov_GTseek_026_007_PLT_6_R1.fastq","GTseek_026_384i5_007_PLT_6_197658_R1.fastq","007","6"
"776","z0197658","z0197658_Mnov_GTseek_026_007_PLT_6_R2.fastq","GTseek_026_384i5_007_PLT_6_197658_R2.fastq","007","6"
"777","z0197659","z0197659_Mnov_GTseek_026_009_PLT_6_R1.fastq","GTseek_026_384i5_009_PLT_6_197659_R1.fastq","009","6"
"778","z0197659","z0197659_Mnov_GTseek_026_009_PLT_6_R2.fastq","GTseek_026_384i5_009_PLT_6_197659_R2.fastq","009","6"
"779","z0197660","z0197660_Mnov_GTseek_026_011_PLT_6_R1.fastq","GTseek_026_384i5_011_PLT_6_197660_R1.fastq","011","6"
"780","z0197660","z0197660_Mnov_GTseek_026_011_PLT_6_R2.fastq","GTseek_026_384i5_011_PLT_6_197660_R2.fastq","011","6"
"781","z0197663","z0197663_Mnov_GTseek_026_013_PLT_6_R1.fastq","GTseek_026_384i5_013_PLT_6_197663_R1.fastq","013","6"
"782","z0197663","z0197663_Mnov_GTseek_026_013_PLT_6_R2.fastq","GTseek_026_384i5_013_PLT_6_197663_R2.fastq","013","6"
"783","z0197664","z0197664_Mnov_GTseek_026_015_PLT_6_R1.fastq","GTseek_026_384i5_015_PLT_6_197664_R1.fastq","015","6"
"784","z0197664","z0197664_Mnov_GTseek_026_015_PLT_6_R2.fastq","GTseek_026_384i5_015_PLT_6_197664_R2.fastq","015","6"
"785","z0197666","z0197666_Mnov_GTseek_026_017_PLT_6_R1.fastq","GTseek_026_384i5_017_PLT_6_197666_R1.fastq","017","6"
"786","z0197666","z0197666_Mnov_GTseek_026_017_PLT_6_R2.fastq","GTseek_026_384i5_017_PLT_6_197666_R2.fastq","017","6"
"787","z0197667","z0197667_Mnov_GTseek_026_019_PLT_6_R1.fastq","GTseek_026_384i5_019_PLT_6_197667_R1.fastq","019","6"
"788","z0197667","z0197667_Mnov_GTseek_026_019_PLT_6_R2.fastq","GTseek_026_384i5_019_PLT_6_197667_R2.fastq","019","6"
"789","z0197668","z0197668_Mnov_GTseek_026_021_PLT_6_R1.fastq","GTseek_026_384i5_021_PLT_6_197668_R1.fastq","021","6"
"790","z0197668","z0197668_Mnov_GTseek_026_021_PLT_6_R2.fastq","GTseek_026_384i5_021_PLT_6_197668_R2.fastq","021","6"
"791","z0197669","z0197669_Mnov_GTseek_026_023_PLT_6_R1.fastq","GTseek_026_384i5_023_PLT_6_197669_R1.fastq","023","6"
"792","z0197669","z0197669_Mnov_GTseek_026_023_PLT_6_R2.fastq","GTseek_026_384i5_023_PLT_6_197669_R2.fastq","023","6"
"793","z0197671","z0197671_Mnov_GTseek_026_025_PLT_6_R1.fastq","GTseek_026_384i5_025_PLT_6_197671_R1.fastq","025","6"
"794","z0197671","z0197671_Mnov_GTseek_026_025_PLT_6_R2.fastq","GTseek_026_384i5_025_PLT_6_197671_R2.fastq","025","6"
"795","z0197672","z0197672_Mnov_GTseek_026_027_PLT_6_R1.fastq","GTseek_026_384i5_027_PLT_6_197672_R1.fastq","027","6"
"796","z0197672","z0197672_Mnov_GTseek_026_027_PLT_6_R2.fastq","GTseek_026_384i5_027_PLT_6_197672_R2.fastq","027","6"
"797","z0197673","z0197673_Mnov_GTseek_026_029_PLT_6_R1.fastq","GTseek_026_384i5_029_PLT_6_197673_R1.fastq","029","6"
"798","z0197673","z0197673_Mnov_GTseek_026_029_PLT_6_R2.fastq","GTseek_026_384i5_029_PLT_6_197673_R2.fastq","029","6"
"799","z0197679","z0197679_Mnov_GTseek_026_031_PLT_6_R1.fastq","GTseek_026_384i5_031_PLT_6_197679_R1.fastq","031","6"
"800","z0197679","z0197679_Mnov_GTseek_026_031_PLT_6_R2.fastq","GTseek_026_384i5_031_PLT_6_197679_R2.fastq","031","6"
"801","z0197682","z0197682_Mnov_GTseek_026_033_PLT_6_R1.fastq","GTseek_026_384i5_033_PLT_6_197682_R1.fastq","033","6"
"802","z0197682","z0197682_Mnov_GTseek_026_033_PLT_6_R2.fastq","GTseek_026_384i5_033_PLT_6_197682_R2.fastq","033","6"
"803","z0029828","z0029828_Mnov_GTseek_026_035_PLT_6_R1.fastq","GTseek_026_384i5_035_PLT_6_29828_R1.fastq","035","6"
"804","z0029828","z0029828_Mnov_GTseek_026_035_PLT_6_R2.fastq","GTseek_026_384i5_035_PLT_6_29828_R2.fastq","035","6"
"805","z0029846","z0029846_Mnov_GTseek_026_037_PLT_6_R1.fastq","GTseek_026_384i5_037_PLT_6_29846_R1.fastq","037","6"
"806","z0029846","z0029846_Mnov_GTseek_026_037_PLT_6_R2.fastq","GTseek_026_384i5_037_PLT_6_29846_R2.fastq","037","6"
"807","z0029864","z0029864_Mnov_GTseek_026_039_PLT_6_R1.fastq","GTseek_026_384i5_039_PLT_6_29864_R1.fastq","039","6"
"808","z0029864","z0029864_Mnov_GTseek_026_039_PLT_6_R2.fastq","GTseek_026_384i5_039_PLT_6_29864_R2.fastq","039","6"
"809","z0040275","z0040275_Mnov_GTseek_026_041_PLT_6_R1.fastq","GTseek_026_384i5_041_PLT_6_40275_R1.fastq","041","6"
"810","z0040275","z0040275_Mnov_GTseek_026_041_PLT_6_R2.fastq","GTseek_026_384i5_041_PLT_6_40275_R2.fastq","041","6"
"811","z0040287","z0040287_Mnov_GTseek_026_043_PLT_6_R1.fastq","GTseek_026_384i5_043_PLT_6_40287_R1.fastq","043","6"
"812","z0040287","z0040287_Mnov_GTseek_026_043_PLT_6_R2.fastq","GTseek_026_384i5_043_PLT_6_40287_R2.fastq","043","6"
"813","z0040357","z0040357_Mnov_GTseek_026_045_PLT_6_R1.fastq","GTseek_026_384i5_045_PLT_6_40357_R1.fastq","045","6"
"814","z0040357","z0040357_Mnov_GTseek_026_045_PLT_6_R2.fastq","GTseek_026_384i5_045_PLT_6_40357_R2.fastq","045","6"
"815","z0040403","z0040403_Mnov_GTseek_026_047_PLT_6_R1.fastq","GTseek_026_384i5_047_PLT_6_40403_R1.fastq","047","6"
