"","AnimalID","LABID.x","Duplicate1","Duplicate2","Duplicate3","Herd","all.2021.data.herds","SEX","HAP","mito.haps","USE","GTseq.stratum","Optimization.sample","Main.run","Latitude","Longitude","YR","SOURCE","Contact","Notes","Permission.requested","Permission.received","Photo.Need.permission","Photo.Have.permission","LABID.y","Concentration","Dried.down"
"204","43494",43494,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.733333,-136.983333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"Wild Side Specialty Tours-PUBLIC",43494,11.1078,""
"205","43498",43498,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.75,-137.233333,2004,"BIOPSY-SWFSC-SPLASH","Jay","Seen in NBC and SEAK","2-Nov-21","3-Nov-21",NA,"PWF",43498,10.4722,""
"206","43513",43513,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.266666,-137.65,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",43513,11.4919,""
"207","44017",44017,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.883333,-136.716666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",44017,27.9358,""
"208","44023",44023,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.916666,-136.033333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",44023,122.824,""
"209","44033",44033,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.916666,-136.033333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF, Chris Gabriele",44033,14.9889,""
"210","44042",44042,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.516666,-135.566666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",44042,22.2753,""
"211","44044",44044,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.516666,-135.566666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"Chris Gabriele",44044,11.542,""
"212","44047",44047,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.516666,-135.566666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"Chris Gabriele",44047,12.6485,""
"213","44056",44056,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.333333,-135.216666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",44056,9.69456,""
"214","44059",44059,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.9,-134.366666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21","Meagan Jones, Craig Hayslip",NA,44059,27.6704,""
"215","44064",44064,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.983333,-134.066666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",44064,39.8803,""
"216","44074",44074,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.983333,-134.066666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",44074,9.18511,""
"217","45728",45728,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.183333,-134.133333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",45728,27.1248,""
"218","45731",45731,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.3,-133.866666,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",45731,27.0762,""
"219","45736",45736,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.416666,-133.85,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF, Chris Gabriele",45736,18.0702,""
"220","45739",45739,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.683333,-134,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF, Chris Gabriele",45739,14.8384,""
"221","45741",45741,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.65,-133.983333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",45741,22.4943,""
"222","45779",45779,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.75,-134.083333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley","Seen in NBC and SEAK",NA,"Yes, collaborator",NA,"PWF",45779,42.7256,""
"223","45781",45781,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.75,-134.083333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",45781,33.23,""
"224","45788",45788,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.483333,-134.933333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",45788,34.8526,""
"225","45789",45789,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.483333,-134.9,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",45789,135.274,""
"226","45791",45791,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.366666,-134.85,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",45791,45.9651,""
"227","46923",46923,"178360",NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.55,-135.966666,2004,"BIOPSY-SPLASH-AK-GBNP","Chris Gabriele",NA,NA,"Yes, collaborator",NA,"PWF",46923,6.56771,"X"
"228","46927",46927,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.683333,-136.05,2004,"BIOPSY-SPLASH-AK-GBNP","Chris Gabriele","low concentration, but enough after dried down",NA,"Yes, collaborator",NA,"PWF",46927,8.09399,"X"
"229","46929",46929,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.416666,-136.05,2004,"BIOPSY-SPLASH-AK-GBNP","Chris Gabriele","low concentration, but enough after dried down",NA,"Yes, collaborator",NA,"PWF",46929,7.49144,"X"
"230","52882",52882,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.75,-135.233333,2005,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",52882,30.3958,""
"231","53038",53038,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",54.266666,-133.066666,2004,"BIOPSY-CANADA-SPLASH",NA,NA,NA,NA,NA,"PWF, Chris Gabriele",53038,13.6061,"X"
"232","53073",53073,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",52.183333,-130.883333,2004,"BIOPSY-CANADA-SPLASH",NA,NA,NA,NA,NA,"PWF",53073,35.4881,""
"233","53097",53097,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",54.233333,-133.183333,2005,"BIOPSY-CANADA-SPLASH",NA,NA,NA,NA,NA,"Mike Romano-PUBLIC",53097,9.3921,""
"234","53103",53103,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",54.216666,-132.816666,2005,"BIOPSY-CANADA-SPLASH",NA,NA,NA,NA,NA,"Imagery HI PUBLIC",53103,20.3362,""
"235","53132",53132,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",52.35,-131.033333,2005,"BIOPSY-CANADA-SPLASH",NA,NA,NA,NA,"Adam Frankel",NA,53132,15.1552,""
"236","75691",75691,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.45,-136,2008,"SLOUGHED-AK-GBNP","Chris Gabriele",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",75691,8.05323,"X"
"237","113607",113607,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.49506,-136.00375,2011,"BIOPSY-AK-GBNP",NA,NA,NA,"Yes, collaborator",NA,"PWF",113607,8.10112,""
"238","61536",146094,"113602",61536,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.578788,-136.180663,2014,"SLOUGHED-AK-GBNP","Chris Gabriele",NA,NA,"Yes, collaborator",NA,"Don McLeish-PUBLIC",146094,9.56358,"X"
"239","38417",174005,"38417",NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.444937,-135.926278,2015,"SLOUGHED-AK-GBNP","Chris Gabriele",NA,NA,"Yes, collaborator",NA,"PWF",174005,6.51388,"X"
"240","41072",178363,"41072",NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.301378,-136.239008,2016,"STRAND-AK-GBNP-GABRIELE","Chris Gabriele","SEAK-441, long sighting history",NA,"Yes, collaborator",NA,"PWF",41072,26.0295,""
"241","40308",40308,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",20.916666,-156.733333,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"242","40403",40403,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",20.75,-156.633333,2004,"BIOPSY-HIHWNMS","Dave Mattila","Added 1.10.22",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",40403,57.3682,""
"243","41026",41026,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",20.866666,-156.8,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"244","41274",41274,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",21.983333,-159.783333,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"245","41465",41465,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57,-135.566666,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",41465,24.5228,""
"246","41480",41480,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.15,-135.8,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",41480,34.1735,""
"247","41498",41498,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",58.2,-136.233333,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",41498,85.158,""
"248","41507",41507,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",58.066666,-134.983333,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",41507,21.8102,""
"249","43477",43477,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",56.583333,-134.45,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"[no name] Displayed with permission from [**SPLASH project**]",43477,122.648,""
"250","43481",43481,"44043",NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",56.583333,-134.45,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"[no name] Displayed with permission from [**SPLASH project**]",43481,33.2616,""
"251","43489",43489,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",56.583333,-134.45,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",43489,12.8477,""
"252","43491",43491,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.116666,-134.683333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"[no name] Displayed with permission from [**SPLASH project**]",43491,48.3732,""
"253","43493",43493,"45759",NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.116666,-134.683333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",43493,31.0365,""
"254","44019",44019,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.883333,-136.716666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",44019,36.0547,""
"255","45719",45719,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.116666,-134.283333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",45719,20.2471,""
"256","45720",45720,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.15,-134.15,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",45720,24.0187,""
"257","45733",45733,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.333333,-133.833333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",45733,18.0417,""
"258","45740",45740,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.683333,-133.983333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",45740,20.2925,""
"259","45742",45742,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",57.633333,-133.95,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"[no name] Displayed with permission from [**SPLASH project**]",45742,15.9596,""
"260","46934",46934,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",58.716666,-136.15,2004,"BIOPSY-SPLASH-AK-GBNP","Chris Gabriele","low concentration, but enough after dried down",NA,"Yes, collaborator",NA,"Chris Gabriele",46934,5.30632,"X"
"261","53021",53021,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",53.716666,-133.216666,2004,"BIOPSY-CANADA-SPLASH",NA,"low concentration, but enough after dried down",NA,NA,"Meagan Jones",NA,53021,8.9775,"X"
"262","113619",113619,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",58.29094,-135.79135,2012,"BIOPSY-AK-GBNP",NA,"low concentration, but enough after dried down",NA,"Yes, collaborator",NA,"PWF",113619,5.14978,"X"
"263","40357",40357,NA,NA,NA,NA,"HI-SEAK/NBC","M","E2",NA,NA,"HI-SEAK/NBC",NA,"x",20.783333,-156.616666,2004,"BIOPSY-HIHWNMS","Dave Mattila","Added 1.10.22",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",40357,30.665,""
"264","40439",40439,NA,NA,NA,NA,"HI-SEAK/NBC","M","E2",NA,"ddRAD.HI","HI-SEAK/NBC","x","x",21.05,-157.233333,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",40439,24.8,""
"265","40451",40451,NA,NA,NA,NA,"HI-SEAK/NBC","F","E2",NA,NA,"HI-SEAK/NBC",NA,"x",21.116666,-157.416666,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"266","43504",43504,NA,NA,NA,NA,"HI-SEAK/NBC","M","E2",NA,NA,"HI-SEAK/NBC",NA,"x",58.15,-137.183333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"Dan Salden-PUBLIC",43504,38.0378,""
"267","61982",61982,NA,NA,NA,NA,"HI-WA/SBC","M","Aminus",NA,NA,"HI-WA/SBC",NA,"x",47.366666,-124.716666,2006,"SLOUGHED-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator","Meagan Jones, Paul Schofield",NA,61982,17.6994,"X"
"268","207778",207778,"Was HW20210902-LS-04",NA,NA,NA,"HI-WA/SBC","F","Aminus",NA,NA,"HI-WA/SBC",NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,"Craig Hayslip",NA,207778,10.4499,"X"
"269","207777",207777,"Was BCHB12-38/HW-12-JT-29",NA,NA,NA,"HI-WA/SBC","M","Aplus",NA,NA,"HI-WA/SBC",NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PWF",207777,8.18331,"X"
"270","175378",175378,NA,NA,NA,NA,"HI-WA/SBC","M","Aminus",NA,NA,"HI-WA/SBC",NA,"x",46.885,-124.658,2012,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"PWF",175378,53.3322,""
"271","187885",187885,NA,NA,NA,NA,"HI-WA/SBC","F","Aminus",NA,NA,"HI-WA/SBC",NA,"x",48.3935,-124.5663,2017,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Chris Gabriele",187885,65.2586,""
"272","195655",195655,NA,NA,NA,NA,"HI-WA/SBC","F","Aminus",NA,"CCES","HI-WA/SBC","x","x",48.3237,-125.4128,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"PWF, Chris Gabriele",195655,24.68,""
"273","51888",51888,NA,NA,NA,NA,"HI-WA/SBC","M","Aplus",NA,NA,"HI-WA/SBC",NA,"x",47.933333,-125.166666,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator","Craig Hayslip",NA,51888,8.27421,""
"274","195649",195649,NA,NA,NA,NA,"HI-WA/SBC","F","Aplus",NA,"CCES","HI-WA/SBC","x","x",48.4726,-124.913,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"PWF",195649,16.73,""
"275","195688",195688,NA,NA,NA,NA,"HI-WA/SBC","F","Aplus",NA,"CCES","HI-WA/SBC","x","x",47.5491,-124.9072,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Bert Forbes-PUBLIC",195688,52.27,""
"276","196855",196855,NA,NA,NA,NA,"HI-WA/SBC","M","Aplus",NA,"CCES","HI-WA/SBC","x","x",48.4379,-124.6912,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"PWF, Chris Gabriele",196855,152.2,""
"277","196857",196857,NA,NA,NA,NA,"HI-WA/SBC","M","Aplus",NA,"CCES","HI-WA/SBC","x","x",48.4372,-124.6911,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Patrick Sproul-PUBLIC",196857,134.5,""
"278","196852",196852,NA,NA,NA,NA,"HI-WA/SBC","F","F2",NA,"CCES","HI-WA/SBC","x","x",48.3163,-124.3444,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21","Beth Goodwin",NA,196852,100.95,""
"279","196828",196828,NA,NA,NA,NA,"HI-WA/SBC","F","F3",NA,"CCES","HI-WA/SBC","x","x",36.7994,-121.8181,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Chris Gabriele",196828,40.76,""
"280","44009",44009,"75684",113620,NA,NA,"HI/MnMx-SEAK","M","Aminus",NA,NA,"HI/MnMx-SEAK",NA,"x",57.983333,-137.416666,2004,"BIOPSY-SWFSC-SPLASH","Jay","Added 1.10.22",NA,NA,NA,"PWF (HI), SPLASH match between AK and Mex",113620,9.19312,""
"281","45710",45710,NA,NA,NA,NA,"HI/MnMx-SEAK","M","Aminus",NA,NA,"HI/MnMx-SEAK",NA,"x",57,-134.633333,2004,"BIOPSY-SPLASH-STRALEY","Jan Straley","Added 1.10.22",NA,NA,NA,"FIBB, PWF",45710,9.53442,"X"
"282","41519",41519,NA,NA,NA,NA,"HI/MnMx-SEAK","M","Aplus",NA,NA,"HI/MnMx-SEAK",NA,"x",57.333333,-134.683333,2004,"BIOPSY-UAS-STRALEY","Jan Straley","Added 1.10.22",NA,NA,"Meagan Jones, Elizabeth Henderson (HI); FIBB for Mex","FIBB",41519,51.5952,""
"283","41521",41521,NA,NA,NA,NA,"HI/Baja-SEAK","M","Aplus",NA,NA,"HI/MnMx-SEAK",NA,"x",57.333333,-134.733333,2004,"BIOPSY-UAS-STRALEY","Jan Straley","Added 1.10.22",NA,NA,"Katia Silva (Baja); SPLASH match between AK and HI",NA,41521,22.7876,""
"284","43464",43464,NA,NA,NA,NA,"HI/Rev-SEAK","M","Aminus",NA,NA,"HI/Rev-SEAK",NA,"x",56.333333,-134.566666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21","Meagan Jones (HI); SPLASH match between AK and REV",NA,43464,13.063,""
"285","7446",7446,NA,NA,NA,NA,"minke",NA,NA,NA,NA,"minke",NA,"x",24.8,-81.366666,1997,"STRAND-FL-SEA WORLD",NA,"bonus",NA,NA,NA,"NA - not a humpback",NA,NA,NA
"286","117063",117063,NA,NA,NA,NA,"minke","F",NA,NA,NA,"minke",NA,"x",55.1389,-165.4614,2010,"FISHERY-NMML-DAHLHEIM",NA,"bonus",NA,NA,NA,"NA - not a humpback",NA,NA,NA
"287","143977",143977,NA,NA,NA,NA,"minke","F",NA,NA,NA,"minke",NA,"x",39.375948,-123.822149,2014,"STRAND-CA-TMMC",NA,"bonus",NA,NA,NA,"NA - not a humpback",NA,NA,NA
"288","56095",56095,NA,NA,NA,NA,"MnMx-Baker","F","Aminus",NA,NA,"MnMx-Baker",NA,"x",20.7,-105.433333,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"289","56111",56111,NA,NA,NA,NA,"MnMx-Baker","F","Aminus",NA,NA,"MnMx-Baker",NA,"x",21.066666,-105.6,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"290","56044",56044,NA,NA,NA,NA,"MnMx-Baker","M","Aplus",NA,NA,"MnMx-Baker",NA,"x",20.683333,-105.4,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"291","56056",56056,NA,NA,NA,NA,"MnMx-Baker","M","Aplus",NA,NA,"MnMx-Baker",NA,"x",20.666666,-105.433333,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"292","56062",56062,NA,NA,NA,NA,"MnMx-Baker","M","Aplus",NA,NA,"MnMx-Baker",NA,"x",20.75,-105.566666,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"293","56069",56069,NA,NA,NA,NA,"MnMx-Baker","M","Aplus",NA,NA,"MnMx-Baker",NA,"x",20.666666,-105.383333,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"294","56081",56081,NA,NA,NA,NA,"MnMx-Baker","M","Aplus",NA,NA,"MnMx-Baker",NA,"x",20.7,-105.45,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"295","56083",56083,NA,NA,NA,NA,"MnMx-Baker","M","Aplus",NA,NA,"MnMx-Baker",NA,"x",20.716666,-105.566666,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"296","56059",56059,NA,NA,NA,NA,"MnMx-Baker","M","E1",NA,NA,"MnMx-Baker",NA,"x",20.683333,-105.433333,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"297","56064",56064,NA,NA,NA,NA,"MnMx-Baker","M","E1",NA,NA,"MnMx-Baker",NA,"x",20.7,-105.5,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"298","56066",56066,NA,NA,NA,NA,"MnMx-Baker","M","E1",NA,NA,"MnMx-Baker",NA,"x",20.683333,-105.433333,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
"299","56076",56076,NA,NA,NA,NA,"MnMx-Baker","M","E1",NA,NA,"MnMx-Baker",NA,"x",20.65,-105.35,2004,"BIOPSY-MEXICO-SPLASH",NA,"bonus",NA,NA,NA,"NA - no herd assigned",NA,NA,NA
